account_number,name,mobile,pincode,account_product_type,narration,amount,timestamp,label
709113411897,David,7722109051,600081,Current,WEB-TRF/500879861699/Siva,14765,1763391909,0
982132389601,Ramesh,6319676904,600014,Savings,WEB-TRF/506468285235/Abinaya,13598,1742988578,1
765550941055,Meena,7729419251,600073,Current,IMPS/996640175739/Elan,37405,1764901685,0
217240944061,Hari,6858751226,600023,Current,WEB-TRF/343977541120/Gopi,30030,1745511529,0
616490285857,Farhan,7629926445,600056,Current,APP-P2P/8276331359/Sathish,40879,1753276596,0
302466031958,Tamil,8695832844,600041,Current,IMPS/828381258367/Fathima,16526,1761674324,0
541149495306,Yashwant,8677397132,600005,Savings,IMPS/843252851593/Latha,5431,1757409799,0
593578004196,Divya,6646118353,600070,Current,ATM-WDL/ATM00354/Trichy,10110,1753251873,0
967113311304,Yamuna,6819068385,600018,Current,IMPS/511642875425/Kumar,45303,1756149387,0
189332111762,Prem,7768548027,600048,Current,WEB-TRF/298555739142/Dinesh,43867,1762792101,0
552728620645,Priya,9161482325,600043,Savings,APP-P2P/7462044077/Manoj,45825,1753724681,1
159953369439,Fathima,8179530865,600054,Savings,UPI/7827813300/Bhavani/BOB,25299,1765706231,0
209368212419,Divya,8728866304,600069,Savings,UPI/9851493339/Jobi/BOB,13813,1741736704,0
271862574410,Nithya,7185396751,600066,Current,WEB-TRF/140683276713/Uma,990,1750381123,0
879254141190,Deepa,6881273065,600060,Current,UPI/7342982954/Hari/KOTAK,44851,1742676191,0
535687653090,Rajan,9778111556,600092,Savings,UPI/7861863296/Zubair/HDFC,16391,1760751563,0
437098923964,Ajith,6515544951,600100,Savings,ATM-WDL/ATM00200/Thanjavur,33294,1745956513,0
987170229216,Jobi,6544573290,600082,Savings,UPI/6197613238/Radha/SBI,45067,1743469385,1
264625077400,Elakiya,6947919290,600037,Current,UPI/8932894596/Abinaya/AXIS,17097,1741556272,1
548078754394,Ramesh,9713079856,600052,Current,APP-P2P/6194640346/Radha,31075,1750353150,0
473404035237,Selvam,8993405818,600067,Current,ATM-WDL/ATM00322/Vellore,20107,1743456352,0
543015419066,Gopi,9573996061,600046,Savings,WEB-TRF/711961939931/Radha,17884,1764671467,0
452612903164,Manoj,6484575493,600095,Savings,ATM-WDL/ATM00008/Erode,9348,1739008332,1
815585872304,Karthik,8173456403,600022,Current,IMPS/241697972738/Wasim,15291,1737694788,0
569983780621,Rajesh,8461672337,600078,Savings,WEB-TRF/283035207892/Elakiya,45375,1749798599,0
297692908869,Sathish,9735876122,600065,Savings,WEB-TRF/481796071823/Usha,45280,1757740180,0
417139702338,Indira,9575786219,600010,Savings,WEB-TRF/799416338271/Rani,48752,1757989721,0
106115535000,Kamala,9922050912,600031,Current,APP-P2P/6883415470/Usha,4920,1759024924,0
525013896034,Qasim,9793444837,600072,Current,APP-P2P/9193986912/David,3978,1751808844,0
826961626902,Nithya,7162802828,600070,Current,ATM-WDL/ATM00071/Erode,1230,1736049220,0
865092243384,Gomathi,9158962391,600034,Current,APP-P2P/9218268868/Thenmozhi,49654,1742615394,0
160499273536,Abinaya,9298407302,600070,Current,APP-P2P/9975805368/Vanitha,7389,1756508642,0
111325543860,Ezhilarasi,6101117896,600001,Savings,ATM-WDL/ATM00069/Vellore,41077,1748854038,0
643289415644,Naveen,8773040635,600087,Current,APP-P2P/7973883682/Tamil,44839,1739047257,0
932575312409,Zeenath,6478545919,600087,Savings,ATM-WDL/ATM00069/Salem,48455,1745685682,0
540683498356,Ramesh,8397269519,600024,Current,WEB-TRF/399269184572/Nalini,10211,1762144026,0
966326168480,Dinesh,9556463563,600018,Current,APP-P2P/9352651266/Thamarai,22556,1759272032,1
131875884630,Vikram,7356130725,600002,Current,WEB-TRF/736278879236/Fathima,20640,1765225130,0
185828758492,Siva,6263898908,600080,Current,APP-P2P/9371118176/Rani,19498,1754177529,1
701311075936,Siva,7799403926,600002,Current,WEB-TRF/662562786138/Ezhilarasi,1816,1738187530,0
832616793124,Ojas,7470094662,600046,Current,UPI/8832363533/Jobi/AXIS,8571,1737954707,0
307871430604,Bala,6796091085,600038,Current,ATM-WDL/ATM00382/Erode,22768,1760177928,0
746468515588,Karthik,7412527533,600085,Savings,UPI/7862885079/Elan/SBI,36602,1756189073,0
537914111449,Vani,7486556226,600001,Savings,UPI/7488291563/Mani/PNB,3803,1759880922,0
212800085577,Chitra,9924083071,600019,Savings,UPI/8506919288/Uma/ICICI,19066,1759499424,1
150933094840,Latha,7682875541,600076,Current,IMPS/858903767768/Bala,8654,1736573852,1
927095744590,Latha,8851828237,600070,Savings,UPI/6595331898/Sathish/BOB,38196,1767105031,0
763920176745,Nalini,9402853143,600019,Current,WEB-TRF/832737412259/Rajan,31728,1765692766,0
189332111762,Prem,7768548027,600048,Current,UPI/6860695792/Usha/ICICI,41700,1746580262,0
693589465998,Ojas,8886916528,600007,Savings,UPI/8875288501/Kiran/AXIS,14109,1765140770,1
445189549205,Jobi,6917792874,600053,Savings,APP-P2P/6845210115/Prasad,40587,1745864786,0
964645706866,Ganesh,9464580753,600012,Savings,ATM-WDL/ATM00038/Salem,42499,1755116434,0
933467295701,Manoj,6294682572,600066,Savings,UPI/8841272109/Jobi/PNB,41704,1754484894,1
589154010751,Gomathi,6463996201,600095,Current,WEB-TRF/991463973827/Prem,17543,1756854324,1
718516527813,Kiran,8725926157,600002,Current,IMPS/206640131806/Iyappan,29768,1745052631,0
169576109074,Ezhilarasi,8507249738,600073,Current,ATM-WDL/ATM00050/Chennai,27561,1748622103,0
443111278769,Yamuna,6882576863,600082,Current,IMPS/144956720014/Vivek,27302,1747932820,0
606171486647,Uma,9472915318,600074,Savings,APP-P2P/7828191229/Indira,14351,1736045688,0
620703117582,Chitra,6675004218,600039,Savings,UPI/9204067745/Balaji/SBI,21212,1741127592,0
127008603057,Janani,9917464065,600029,Current,ATM-WDL/ATM00068/Tirunelveli,48338,1740096825,1
389044746773,Venkat,6474425983,600063,Current,UPI/8506603082/Ramesh/CANARA,7005,1753517297,0
380413863365,Chandru,8241905500,600061,Savings,ATM-WDL/ATM00126/Trichy,19975,1761897941,0
825660003967,Ajith,9351623357,600094,Savings,ATM-WDL/ATM00118/Vellore,11708,1738269110,0
751567381678,Bala,6569375725,600065,Current,APP-P2P/6250174497/Sathish,16440,1744049549,0
603188142479,Malathi,8488633957,600094,Current,WEB-TRF/977155779929/Yashwant,42260,1755299046,0
273663568313,Ganesh,6856456108,600007,Savings,WEB-TRF/993284074752/Yashwant,16190,1755702436,0
817339366686,Sathish,9666050452,600005,Savings,APP-P2P/6845210115/Prasad,26789,1746546597,0
394092551922,Gowri,7664225204,600075,Current,UPI/8557104051/Wasim/KOTAK,30860,1742712059,0
283904266937,Tamil,6315056006,600016,Current,WEB-TRF/243543016573/Gopi,9878,1747531036,0
529800691839,Yashwant,7520134535,600096,Savings,UPI/9702632297/Gomathi/KOTAK,3287,1750558301,0
502843628633,Chitra,7134658905,600076,Current,UPI/7336531677/Vivek/HDFC,35713,1754249493,0
894200318360,Selvam,8439875950,600012,Current,APP-P2P/9489342192/Malathi,33347,1753086634,0
773087615373,Radha,7817340574,600040,Current,ATM-WDL/ATM00305/Chennai,22175,1740418148,0
408085876310,Iyappan,6298359697,600067,Savings,APP-P2P/6330393232/Uday,36591,1747307769,0
165247636960,Isai,9213045799,600012,Current,UPI/8443017647/Anand/ICICI,49777,1762800379,0
199048311937,Fathima,6451551922,600028,Savings,IMPS/524564005405/Hari,35423,1751968640,0
518650700143,Gomathi,9690571559,600046,Savings,UPI/9921155204/Venkat/ICICI,44537,1756918430,0
395004656794,Thamarai,6302471810,600032,Savings,UPI/8257411794/Prem/PNB,9068,1758229533,0
197194400467,Jobi,6420450041,600035,Savings,APP-P2P/9439795287/Elan,43932,1739423923,0
735783616525,Rajesh,8929408655,600011,Current,IMPS/868369377381/Rajan,27453,1739318031,0
194164355468,Rajesh,7108936073,600052,Current,WEB-TRF/993833858099/Hari,15991,1763835959,0
756175400834,Venkat,8524053528,600098,Savings,ATM-WDL/ATM00023/Tirunelveli,19741,1759951328,0
160458586800,Ganesh,9872908197,600017,Current,IMPS/341021623560/Uma,18268,1744321144,0
131341629450,Ojas,7167233756,600014,Savings,ATM-WDL/ATM00101/Salem,41125,1764165049,0
465528613030,Yamuna,8743576792,600040,Savings,UPI/6636954564/Chandru/ICICI,18199,1740750890,0
917137309773,Hari,8809466292,600012,Current,APP-P2P/6874293512/Elakiya,33293,1737403828,1
298663400220,Elakiya,6410864588,600091,Savings,UPI/7966647391/Eswaran/PNB,47192,1756440278,0
408459351948,Ramesh,7293338752,600055,Savings,WEB-TRF/963889343907/Ajith,6091,1746117718,0
697801366660,Chitra,9921271622,600014,Current,WEB-TRF/728022023739/Brindha,35537,1766530991,0
322840197258,Lakshmi,7216492455,600012,Current,IMPS/202878336736/Iyappan,22598,1762221910,0
822725321032,Lakshmi,8125443880,600038,Savings,APP-P2P/7834717549/Latha,12183,1745338115,0
221277001617,Saranya,8579024467,600093,Current,UPI/6478404740/Brindha/CANARA,23271,1743797746,0
323905822962,Ezhilarasi,8635126623,600012,Savings,UPI/9191415416/Rani/ICICI,16860,1751467258,0
452802362227,Hari,6607022543,600067,Current,WEB-TRF/496574255279/Ganesh,47369,1736174838,0
290749909706,Bhavani,9841976666,600002,Savings,WEB-TRF/823332396729/Tamil,22623,1751173757,0
142719913542,Deepa,9120029750,600022,Current,ATM-WDL/ATM00314/Thanjavur,19430,1759399806,0
765559489402,Oviya,8798086909,600037,Current,WEB-TRF/604424120210/Usha,9531,1767034873,0
761453433836,Kumar,8879108567,600011,Savings,APP-P2P/6849801519/Isai,4434,1749225653,0
310537798055,Brindha,9409718326,600054,Savings,UPI/9728645043/Prasad/CANARA,48032,1762373914,0
198273644901,Zubair,9704348659,600001,Current,APP-P2P/9598569115/Elan,43785,1738421306,0
524180440495,Saranya,6680471773,600035,Current,APP-P2P/9846166782/Chethan,5318,1749920632,0
761025167606,Zeenath,6646772268,600099,Current,IMPS/364465502938/Kumar,2484,1765464686,0
983590549252,Jobi,8343636854,600028,Savings,APP-P2P/8453716367/Farhan,24773,1745257320,0
614961190181,Malathi,8668503222,600087,Current,IMPS/150526974031/Kiran,1397,1736457648,0
432907885811,Yashwant,8384936197,600048,Current,IMPS/962306796174/Radha,26668,1737965965,0
991167511788,Arjun,9723128681,600069,Savings,WEB-TRF/974756538651/Anand,15098,1765214926,1
583695578001,Chitra,8864156265,600054,Current,APP-P2P/9962856728/Bhavani,11602,1750679702,0
573113550063,Rani,7751866304,600026,Savings,IMPS/477268327200/Ganesh,7067,1736973285,1
732327199939,Vikram,7105840273,600033,Current,ATM-WDL/ATM00339/Trichy,13992,1749922884,1
236662428106,Lokesh,9645188037,600053,Current,ATM-WDL/ATM00136/Nagercoil,30175,1751811732,0
258205747914,Fathima,8529826789,600055,Savings,IMPS/604807613287/Wasim,14840,1758528796,0
405007890296,Naveen,6900618265,600088,Current,IMPS/887985095278/Kamala,45136,1738433616,0
566227494350,Meena,8235247163,600057,Savings,UPI/6462758241/Ramesh/HDFC,42050,1757558671,0
201299238416,Vikram,7330800403,600020,Savings,APP-P2P/9204067745/Balaji,30090,1736812050,0
113705620015,Isai,6238631342,600001,Current,APP-P2P/6238415075/Saranya,28894,1755988879,0
501092994526,Isai,6843102880,600070,Current,WEB-TRF/779094327153/Lokesh,33882,1760539421,0
676293546825,Sathish,9448087126,600063,Current,IMPS/783099889855/Dinesh,2688,1747413292,0
312275008157,Nithya,8160688859,600032,Current,APP-P2P/8380601699/Isai,25488,1766468616,0
711273332701,Malathi,7488191060,600063,Savings,WEB-TRF/813437399417/Yamuna,23849,1740277984,0
635359152434,Wasim,6904325154,600055,Current,APP-P2P/8908713884/Lokesh,43971,1736172692,0
618031446227,Kavya,7822243014,600053,Current,IMPS/470015500882/Ezhilarasi,44325,1754154213,0
245394844853,Lokesh,7867074846,600017,Current,APP-P2P/6478610768/Saranya,15527,1747746810,0
952670883466,Xavier,8258809400,600056,Savings,IMPS/516263402233/David,29451,1743087830,1
349770894598,Deepa,8401399928,600040,Current,APP-P2P/9432556882/Suresh,9987,1751896439,0
620063968917,Ezhilarasi,6129343354,600033,Savings,ATM-WDL/ATM00265/Chennai,4757,1755934617,0
361313284594,Malathi,7345689417,600014,Current,IMPS/376418877292/Nithya,47210,1747893547,0
522650054812,Ezhilarasi,9126855092,600075,Current,IMPS/176855083008/Venkat,3033,1749886238,1
632198770559,Tamil,7880042559,600021,Current,UPI/7442679477/Ezhilarasi/HDFC,19401,1755662358,0
896654254685,Rani,9133731709,600093,Current,ATM-WDL/ATM00338/Erode,20762,1740220743,1
386660631681,Kamala,9488330186,600030,Current,IMPS/425352708573/Priya,14610,1760519712,0
241921782819,Ojas,6512306716,600032,Savings,WEB-TRF/350577627624/Divya,2403,1765539209,0
292130890220,Indira,7928543048,600031,Savings,WEB-TRF/587948708645/Vivek,11369,1739547882,1
260871369622,Isai,7998954542,600077,Current,UPI/9957827139/Kumar/PNB,40866,1739582184,0
868636160488,Kumar,8159985299,600091,Savings,WEB-TRF/461950846246/Akila,32121,1741138018,0
565087510002,Gowri,8169395513,600033,Current,APP-P2P/7981499400/Ajith,33070,1759559155,0
397236541768,Siva,9232040406,600098,Savings,WEB-TRF/783197801500/Abinaya,13006,1742873816,0
533211961703,Hari,7242238964,600069,Savings,ATM-WDL/ATM00201/Nagercoil,17304,1747026450,0
780325192002,Kumar,7289017333,600064,Savings,IMPS/632198770559/Tamil,12924,1765196416,0
638422712913,Saranya,8243983933,600096,Savings,WEB-TRF/564119018340/Anand,29391,1753715188,0
505718572692,Elan,9647720594,600077,Savings,APP-P2P/7541119217/Hema,47551,1762407529,0
399315618893,Ajith,6326045949,600024,Savings,UPI/7156690758/Tamil/PNB,7940,1760241486,0
439270003880,Radha,7669375849,600003,Savings,UPI/9269737590/Chitra/KOTAK,34675,1738777543,0
667223654907,Divya,9919344510,600052,Savings,ATM-WDL/ATM00365/Chennai,22572,1753305421,0
953989131627,Meena,6991611042,600012,Current,IMPS/731266863692/Eswaran,22886,1746465349,0
735557401653,Balaji,9204067745,600058,Savings,WEB-TRF/225510239076/Jobi,17273,1764770461,0
852507216201,Meena,9571342498,600016,Current,ATM-WDL/ATM00209/Chennai,49247,1766549329,0
932379581998,Tamil,8375008336,600070,Savings,IMPS/222673396850/Elakiya,37989,1736840057,0
146515899666,Oviya,6610603854,600026,Current,ATM-WDL/ATM00274/Tirunelveli,23890,1754245651,0
610535488282,Ojas,6305506499,600031,Current,IMPS/630957197889/Elan,13668,1765748411,0
466871320022,Fathima,9971223329,600079,Current,IMPS/228682367106/Prasad,1492,1747630775,0
417808798957,Sakthivel,8369653731,600062,Savings,UPI/8958832312/Nithya/AXIS,16785,1763591312,0
827316212970,Suresh,9404085784,600096,Current,APP-P2P/6310677133/Uday,31505,1742778974,0
801679560019,Janani,9142307777,600030,Savings,APP-P2P/9879982178/Selvam,46493,1752938275,1
680230928538,Ezhilarasi,7732248231,600045,Current,IMPS/358346310157/Sathish,14589,1743277973,1
662877625101,Kiran,6527726024,600067,Savings,WEB-TRF/658123190483/Ganesh,17338,1764659502,1
597654822170,Abinaya,8882442860,600087,Savings,UPI/7561885614/Saranya/CANARA,46440,1761074315,1
646277609773,Isai,7296263306,600095,Savings,UPI/8638788728/Zeenath/PNB,35210,1763740264,0
698359768117,Rajan,9626518516,600055,Current,IMPS/485181423236/Siva,30415,1737445413,0
354865318710,Chitra,8189021437,600033,Savings,IMPS/327866272151/Rajesh,48301,1741951643,0
593252252774,Vivek,7718170969,600024,Savings,UPI/8132777695/Venkat/SBI,26837,1740145412,1
607068800923,Arjun,9486690513,600041,Savings,UPI/9693039825/Ezhilarasi/HDFC,6048,1756357551,0
299056992800,Lokesh,9624752605,600057,Current,IMPS/311345132604/Ramesh,8923,1755835426,0
780603508138,David,7155364901,600006,Current,WEB-TRF/526372179075/Yamuna,43553,1762953291,0
560031911511,Eswaran,6282495594,600045,Savings,WEB-TRF/215117720654/Anand,8849,1749378022,0
376897673336,Prasad,8139457704,600010,Savings,APP-P2P/6256609384/Ezhilarasi,11742,1764926640,0
676067868876,Bala,8285276246,600036,Savings,WEB-TRF/981150109179/Honey,35573,1743920842,0
616594840447,Balaji,9324538493,600072,Current,UPI/7160789252/Qasim/CANARA,6131,1752089559,0
247624600191,Xavier,7468441783,600090,Current,ATM-WDL/ATM00406/Vellore,10557,1756063916,0
704392342786,Divya,8589268942,600033,Current,APP-P2P/9466551081/Kumar,42103,1741926023,0
143478963936,Bala,9694342064,600001,Current,APP-P2P/8925022846/Rohan,35492,1764972582,0
540887767755,Zeenath,8387838025,600089,Current,APP-P2P/9676301487/Kumar,39421,1750576551,0
104276528982,Yamuna,8309400306,600059,Current,WEB-TRF/247959957952/Yashwant,46802,1749153765,0
508930907599,Ojas,7446071904,600080,Savings,APP-P2P/7550590774/Prem,47016,1765006856,0
241697972738,Wasim,9410144368,600087,Savings,UPI/6479752563/Ramesh/AXIS,42736,1766163870,0
405752758792,Manoj,8673659541,600090,Current,UPI/6238460786/Latha/BOB,18871,1747528292,0
718675298225,Gopi,9519246503,600009,Savings,APP-P2P/6807901168/Arjun,4045,1751975409,0
429008605834,Gomathi,9256094585,600043,Savings,WEB-TRF/741536880970/Indira,16465,1745242670,0
826341852504,Prem,9204292087,600071,Savings,WEB-TRF/105391204152/Kumar,49607,1743793845,0
846577920067,Kumar,9919470960,600007,Savings,APP-P2P/9531107521/Usha,14138,1758184098,0
147720571663,Rajan,8607638229,600037,Current,ATM-WDL/ATM00295/Nagercoil,42300,1759871035,0
847224448493,Gowri,7177105074,600085,Savings,ATM-WDL/ATM00085/Tirunelveli,25027,1756119208,0
141606558467,David,7426338729,600057,Savings,APP-P2P/6293194715/Chitra,40211,1738325908,0
902040354117,Tamil,6327919454,600079,Current,UPI/6875925311/Kavya/ICICI,18010,1741012652,1
805404944652,Rajan,6311319967,600030,Current,UPI/9735876122/Sathish/AXIS,3267,1763320595,0
190189631220,Hema,8248790594,600077,Current,WEB-TRF/295686085605/Balaji,2298,1749720482,0
187987437898,Arjun,8110907074,600004,Savings,APP-P2P/9342131458/Brindha,1311,1766333240,0
848822615399,Murugan,8179081233,600071,Savings,IMPS/657871861040/Honey,17393,1745480730,1
210972751853,Prem,6783402192,600049,Current,ATM-WDL/ATM00091/Erode,45743,1761752681,0
372531187015,Swetha,6848680727,600007,Savings,IMPS/313967360945/Ojas,1132,1754639424,0
596774829018,Indira,6137365109,600036,Current,UPI/9762486812/Rani/PNB,2742,1761041975,0
509239091727,Kiran,7144818105,600092,Current,IMPS/294811500236/Uma,20292,1766133103,0
587862689421,Hema,8976989607,600078,Current,APP-P2P/8347579211/Usha,8303,1759237248,0
437464879337,Thamarai,7629340509,600090,Savings,IMPS/984331473196/Gomathi,35354,1767170225,1
227961370506,Kamala,7580392042,600043,Savings,UPI/9102289101/Ojas/KOTAK,32330,1737405698,0
957598637179,Padmaja,6201955830,600004,Current,IMPS/557590684222/Zeenath,8665,1737325588,1
399837337385,Prem,6417049930,600081,Savings,IMPS/932032200134/Kamala,35931,1758153694,0
652748065317,Latha,8385527518,600030,Savings,WEB-TRF/218605235482/Zubair,36403,1747358868,0
447137842958,Zeenath,6144942983,600075,Savings,APP-P2P/7938558242/Gowri,30440,1765091312,0
970395506657,Prem,8808986822,600091,Savings,ATM-WDL/ATM00429/Vellore,33303,1766165665,0
989162069130,Tamil,6258672959,600050,Current,WEB-TRF/316834123114/Rajan,15188,1765090380,1
713069947275,Akila,9107758300,600049,Savings,WEB-TRF/306440347641/Thamarai,19669,1748189433,0
767291091434,Priya,6652543518,600056,Current,WEB-TRF/369422665633/Yashwant,7330,1747885313,0
437044597478,Latha,6183197117,600018,Current,WEB-TRF/882077020526/Usha,9191,1758868813,0
132653035385,Gomathi,8222960934,600081,Current,APP-P2P/7736226035/Venkat,15600,1765065163,1
353638202102,Selvam,8881414831,600013,Current,WEB-TRF/713264133662/David,7534,1763103825,0
210127616800,Oviya,6106295989,600062,Savings,UPI/6416229924/Hari/ICICI,20455,1735842542,0
699727036810,Eswaran,6122052082,600014,Current,ATM-WDL/ATM00169/Chennai,14757,1753394663,0
735809809368,Gopi,9737769469,600017,Current,IMPS/862225436237/Eswaran,2186,1751818269,1
814101757831,Tamil,6231576116,600070,Savings,IMPS/766021468882/Rani,32180,1758656633,1
826203585161,Uma,7311500572,600094,Current,UPI/9402104065/Abinaya/AXIS,29606,1739800323,0
680230928538,Ezhilarasi,7732248231,600045,Current,ATM-WDL/ATM00409/Tirunelveli,18486,1748554669,1
202431021985,Nithya,8902628335,600060,Savings,UPI/9937413972/Indira/HDFC,47726,1743368802,0
133202759523,Wasim,8648868899,600086,Savings,APP-P2P/6146744734/Ramesh,36519,1761542467,0
507661716625,Lakshmi,9114003647,600039,Savings,APP-P2P/8956178327/Bala,17639,1738285387,0
